DATE,Open,High,Low,Close,Adj Close,Volume
186,10271.29981,10296.7002,10211.90039,10226.84961,10226.84961,186500
187,10301.59961,10433.65039,10295.4502,10421.40039,10421.40039,216400
188,10389.5,10478.59961,10377.84961,10426.84961,10426.84961,266700
189,10393.04981,10420.34961,10336.29981,10410.90039,10410.90039,181400
190,10405.4502,10420,10346.2002,10360.15039,10360.15039,173900
191,10345.15039,10346.29981,10180.25,10195.15039,10195.15039,328500
192,10215.34961,10224.54981,10075.29981,10094.25,10094.25,210200
193,10051.54981,10155.65039,10049.09961,10124.34961,10124.34961,203000
194,10181.9502,10227.29981,10132.9502,10155.25,10155.25,204800
195,10167.5,10207.84961,10105.40039,10114.75,10114.75,230500
196,9968.799805,10027.7002,9951.900391,9998.049805,9998.049805,285700
197,9989.150391,10143.5,9958.549805,10130.65039,10130.65039,262600
198,10188,10207.90039,10139.65039,10184.15039,10184.15039,225700
199,10143.59961,10158.34961,10096.90039,10113.7002,10113.7002,344400
200,10151.65039,10220.09961,10127.75,10211.79981,10211.79981,225400
201,10186.84961,10255.34961,10171.04981,10245,10245,205300
202,10274.59961,10279.84961,10111.29981,10128.40039,10128.40039,231100
203,10228.4502,10331.79981,10227.4502,10325.15039,10325.15039,236800
204,10322.75,10350.4502,10290.84961,10331.59961,10331.59961,200200
205,10333.7002,10397.7002,10328.5,10379.34961,10379.34961,221600
206,10412.90039,10424.84961,10381.5,10402.25,10402.25,251700
207,10428.15039,10428.15039,10355.59961,10417.15039,10417.15039,250400
208,10410.65039,10469.90039,10395.25,10458.65039,10458.65039,238600
209,10495.29981,10519.90039,10451.4502,10480.59961,10480.59961,213100
210,10398.29981,10540.15039,10396.34961,10528.34961,10528.34961,195000
211,10557.29981,10560.4502,10495.65039,10548.7002,10548.7002,206100
212,10578.90039,10594.2002,10509.7002,10526.2002,10526.2002,205400
213,10563.65039,10572.2002,10546.2002,10565.29981,10565.29981,262600
214,10560.34961,10582.34961,10527.4502,10564.04981,10564.04981,244600
215,10592.79981,10638.34961,10514.9502,10584.7002,10584.7002,194200
216,10578.09961,10636.79981,10569,10614.34961,10614.34961,219200
217,10612.40039,10612.59961,10536.4502,10570.54981,10570.54981,189200
218,10586.5,10628.40039,10559.65039,10617.79981,10617.79981,335100
219,10651.65039,10719.79981,10647.54981,10692.29981,10692.29981,0
220,10705.75,10759,10704.59961,10739.34961,10739.34961,173800
221,10783.84961,10784.65039,10689.79981,10718.04981,10718.04981,229700
222,10720.15039,10720.59961,10647.4502,10679.65039,10679.65039,185200
223,10700.4502,10700.4502,10601.59961,10618.25,10618.25,186500
224,10653.15039,10725.65039,10635.65039,10715.5,10715.5,168400
225,10757.90039,10758.54981,10689.40039,10717.79981,10717.79981,269800
226,10693.34961,10766.25,10689.84961,10741.7002,10741.7002,215400
227,10779.65039,10785.54981,10705,10716.54981,10716.54981,192100
228,10741.9502,10812.04981,10724.4502,10806.5,10806.5,203100
229,10815.15039,10834.84961,10774.75,10806.59961,10806.59961,171400
230,10812.59961,10929.2002,10781.40039,10801.84961,10801.84961,254300
231,10751.9502,10790.4502,10699.7002,10741.09961,10741.09961,231100
232,10775.59961,10777.25,10664.5,10682.7002,10682.7002,214100
233,10671.84961,10674.9502,10589.09961,10596.40039,10596.40039,223000
234,10616.7002,10621.7002,10505.79981,10516.7002,10516.7002,0
235,10518.4502,10558.59961,10490.54981,10536.7002,10536.7002,241700
236,10521.09961,10533.54981,10417.79981,10430.34961,10430.34961,290900
237,10464.84961,10535.15039,10419.79981,10513.84961,10513.84961,297600
238,10533.04981,10628.04981,10524,10605.15039,10605.15039,260800
239,10648.34961,10709.79981,10640.54981,10688.65039,10688.65039,232600
240,10689.40039,10717.25,10616.09961,10633.29981,10633.29981,225800
241,10579,10648.7002,10558.4502,10614.34961,10614.34961,238700
242,10670.09961,10763.79981,10620.40039,10736.15039,10736.15039,610300
243,10738.4502,10764.75,10681.5,10696.2002,10696.2002,220600
244,10765.9502,10770.29981,10618.34961,10628.5,10628.5,203800
245,10630.7002,10633.15039,10550.90039,10593.15039,10593.15039,167700
246,10603.4502,10698.34961,10587.5,10684.65039,10684.65039,189900
247,10722.59961,10818,10722.59961,10768.34961,10768.34961,220900
248,10736.40039,10779.4502,10709.04981,10767.65039,10767.65039,209400
249,10781.84961,10850.54981,10777.04981,10786.9502,10786.9502,211400
250,10816.15039,10856.54981,10789.40039,10842.84961,10842.84961,198300
251,10887.5,10893.25,10842.65039,10856.7002,10856.7002,213400
252,10832.90039,10833.7002,10773.54981,10808.04981,10808.04981,184300
253,10808.65039,10834,10755.40039,10817.7002,10817.7002,305400
254,10830.2002,10830.2002,10787.34961,10799.84961,10799.84961,196600
255,10789.4502,10789.4502,10701.2002,10710.4502,10710.4502,224500
256,10734.65039,10781.79981,10724.04981,10772.04981,10772.04981,193500
257,10808.4502,10809.59961,10725.90039,10741.09961,10741.09961,223600
258,10742.7002,10837,10710.4502,10821.84961,10821.84961,229800
259,10822.90039,10831.04981,10753.04981,10762.4502,10762.4502,229600
260,10742.7002,10805.25,10732.54981,10769.15039,10769.15039,220000
261,10785.5,10785.5,10652.40039,10671.40039,10671.40039,246000
262,10660.79981,10674.2002,10557.7002,10589.09961,10589.09961,352300
263,10612.84961,10723.04981,10612.34961,10714.29981,10714.29981,242800
264,10732.34961,10736.15039,10604.65039,10657.29981,10657.29981,295400
265,10668.59961,10713.29981,10630.25,10699.90039,10699.90039,202100
266,10715,10777.15039,10677.75,10769.90039,10769.90039,173900
267,10786.04981,10786.04981,10726.25,10749.75,10749.75,220500
268,10744.15039,10816.34961,10735.04981,10772.65039,10772.65039,0
269,10838.29981,10860.34961,10807.15039,10852.90039,10852.90039,183600
270,10902.75,10956.90039,10876.65039,10947.25,10947.25,197000
271,10956.40039,10976.65039,10923,10948.29981,10948.29981,222300
272,11006.9502,11078.29981,10999.65039,11023.2002,11023.2002,248300
273,11056.90039,11071.34961,10999.75,11018.90039,11018.90039,0
274,11018.9502,11019.5,10926.25,10936.84961,10936.84961,210500
275,10939.65039,11018.5,10925.59961,11008.04981,11008.04981,210600
276,11060.2002,11076.2002,10956.29981,10980.4502,10980.4502,225500
277,10999.5,11006.5,10935.4502,10957.09961,10957.09961,215400
278,10963.5,11030.25,10946.2002,11010.2002,11010.2002,187300
279,11019.84961,11093.40039,11010.9502,11084.75,11084.75,229100
280,11109,11143.40039,11092.5,11134.29981,11134.29981,205800
281,11148.40039,11157.15039,11113.25,11132,11132,205900
282,11132.9502,11185.84961,11125.7002,11167.29981,11167.29981,365400
283,11232.75,11283.40039,11210.25,11278.34961,11278.34961,314600
284,11296.65039,11328.09961,11261.4502,11319.54981,11319.54981,278800
285,11311.04981,11366,11267.75,11356.5,11356.5,256500
286,11359.79981,11390.54981,11313.54981,11346.2002,11346.2002,269700
287,11328.90039,11328.90039,11234.9502,11244.7002,11244.7002,210000
288,11297.79981,11368,11294.54981,11360.79981,11360.79981,218300
289,11401.5,11427.65039,11370.59961,11387.09961,11387.09961,203700
290,11423.15039,11428.9502,11359.7002,11389.4502,11389.4502,226400
291,11412.5,11459.9502,11379.29981,11450,11450,210500
292,11493.25,11495.2002,11454.09961,11470.7002,11470.7002,302200
293,11474.9502,11478.75,11419.65039,11429.5,11429.5,0
294,11369.59961,11406.29981,11340.29981,11355.75,11355.75,246900
295,11381.7002,11452.4502,11370.79981,11435.09961,11435.09961,232600
296,11397.15039,11449.84961,11366.25,11385.04981,11385.04981,290600
297,11437.15039,11486.4502,11431.79981,11470.75,11470.75,234700
298,11502.09961,11565.29981,11499.65039,11551.75,11551.75,232600
299,11576.2002,11581.75,11539.59961,11570.90039,11570.90039,224200
300,11620.7002,11620.7002,11546.7002,11582.75,11582.75,248500
301,11566.59961,11604.59961,11532,11557.09961,11557.09961,218800
302,11605.84961,11700.9502,11595.59961,11691.9502,11691.9502,199500
303,11731.9502,11760.2002,11710.5,11738.5,11738.5,241900
304,11744.9502,11753.2002,11678.84961,11691.90039,11691.90039,251600
305,11694.75,11698.79981,11639.7002,11676.79981,11676.79981,313800
306,11675.84961,11727.65039,11640.09961,11680.5,11680.5,346500
307,11751.79981,11751.79981,11567.40039,11582.34961,11582.34961,234400
308,11598.75,11602.54981,11496.84961,11520.29981,11520.29981,254800
309,11514.84961,11542.65039,11393.84961,11476.9502,11476.9502,246100
310,11514.15039,11562.25,11436.04981,11536.90039,11536.90039,247900
311,11558.25,11603,11484.40039,11589.09961,11589.09961,295900
312,11570.25,11573,11427.29981,11438.09961,11438.09961,286700
313,11476.84961,11479.40039,11274,11287.5,11287.5,0
314,11340.09961,11380.75,11250.2002,11369.90039,11369.90039,268200
315,11443.5,11523.25,11430.54981,11515.2002,11515.2002,276600
316,11464.9502,11464.9502,11366.90039,11377.75,11377.75,201400
317,11381.54981,11411.4502,11268.9502,11278.90039,11278.90039,240900
318,11326.65039,11332.04981,11210.90039,11234.34961,11234.34961,250600
319,11271.29981,11346.79981,10866.4502,11143.09961,11143.09961,719000
320,11164.40039,11170.15039,10943.59961,10967.40039,10967.40039,0
321,10969.9502,11080.59961,10882.84961,11067.4502,11067.4502,405000
322,11145.54981,11145.54981,10993.04981,11053.79981,11053.79981,340500
323,11079.79981,11089.4502,10953.34961,10977.54981,10977.54981,405700
324,11008.09961,11034.09961,10850.29981,10930.4502,10930.4502,478100
325,10930.90039,11035.65039,10821.54981,11008.29981,11008.29981,387000
326,10982.7002,10989.04981,10843.75,10858.25,10858.25,386800
327,10754.7002,10754.7002,10547.25,10599.25,10599.25,425100
328,10514.09961,10540.65039,10261.90039,10316.4502,10316.4502,606400
329,10310.15039,10398.34961,10198.40039,10348.04981,10348.04981,456200
330,10390.29981,10397.59961,10279.34961,10301.04981,10301.04981,430500
331,10331.84961,10482.34961,10318.25,10460.09961,10460.09961,0
332,10169.79981,10335.9502,10138.59961,10234.65039,10234.65039,483500
333,10331.54981,10492.4502,10322.15039,10472.5,10472.5,343500
334,10524.2002,10526.29981,10410.15039,10512.5,10512.5,259500
335,10550.15039,10604.90039,10525.29981,10584.75,10584.75,265200
